state,year,age,pop
West Virginia,2018,45,246526
West Virginia,2018,55,268264
West Virginia,2018,65,209626
West Virginia,2018,75,101479
West Virginia,2018,85,44021
West Virginia,2019,0,296181
West Virginia,2019,15,197951
West Virginia,2019,25,197225
West Virginia,2019,35,242529
West Virginia,2019,45,243502
West Virginia,2019,55,265751
West Virginia,2019,65,215660
West Virginia,2019,75,103714
West Virginia,2019,85,44032
West Virginia,2020,0,292486
West Virginia,2020,15,197804
West Virginia,2020,25,194724
West Virginia,2020,35,240348
West Virginia,2020,45,241489
West Virginia,2020,55,262237
West Virginia,2020,65,222137
West Virginia,2020,75,105309
West Virginia,2020,85,44578
West Virginia,2021,0,289018
West Virginia,2021,15,197411
West Virginia,2021,25,192325
West Virginia,2021,35,238098
West Virginia,2021,45,240571
West Virginia,2021,55,257682
West Virginia,2021,65,227193
West Virginia,2021,75,107793
West Virginia,2021,85,44966
West Virginia,2022,0,285820
West Virginia,2022,15,197033
West Virginia,2022,25,190098
West Virginia,2022,35,234120
West Virginia,2022,45,241217
West Virginia,2022,55,252311
West Virginia,2022,65,228896
West Virginia,2022,75,113675
West Virginia,2022,85,45393
West Virginia,2023,0,282922
West Virginia,2023,15,196400
West Virginia,2023,25,187961
West Virginia,2023,35,229035
West Virginia,2023,45,242688
West Virginia,2023,55,246902
West Virginia,2023,65,230232
West Virginia,2023,75,119409
West Virginia,2023,85,46090
West Virginia,2024,0,280315
West Virginia,2024,15,195238
West Virginia,2024,25,185773
West Virginia,2024,35,223543
West Virginia,2024,45,244241
West Virginia,2024,55,242810
West Virginia,2024,65,230776
West Virginia,2024,75,124804
West Virginia,2024,85,46795
Wisconsin,2013,0,1114391
Wisconsin,2013,15,742589
Wisconsin,2013,25,806893
Wisconsin,2013,35,741180
Wisconsin,2013,45,839549
Wisconsin,2013,55,746226
Wisconsin,2013,65,445163
Wisconsin,2013,75,251235
Wisconsin,2013,85,136506
Wisconsin,2014,0,1120936
Wisconsin,2014,15,734641
Wisconsin,2014,25,805864
Wisconsin,2014,35,747949
Wisconsin,2014,45,825881
Wisconsin,2014,55,762061
Wisconsin,2014,65,465221
Wisconsin,2014,75,252803
Wisconsin,2014,85,138505
Wisconsin,2015,0,1126971
Wisconsin,2015,15,725686
Wisconsin,2015,25,801811
Wisconsin,2015,35,755856
Wisconsin,2015,45,812723
Wisconsin,2015,55,777968
Wisconsin,2015,65,486813
Wisconsin,2015,75,254295
Wisconsin,2015,85,140637
Wisconsin,2016,0,1132263
Wisconsin,2016,15,718190
Wisconsin,2016,25,796059
Wisconsin,2016,35,765399
Wisconsin,2016,45,799478
Wisconsin,2016,55,791599
Wisconsin,2016,65,507534
Wisconsin,2016,75,257391
Wisconsin,2016,85,142414
Wisconsin,2017,0,1137208
Wisconsin,2017,15,712662
Wisconsin,2017,25,789762
Wisconsin,2017,35,777996
Wisconsin,2017,45,783426
Wisconsin,2017,55,799627
Wisconsin,2017,65,528252
Wisconsin,2017,75,264059
Wisconsin,2017,85,143437
Wisconsin,2018,0,1142535
Wisconsin,2018,15,707699
Wisconsin,2018,25,782476
Wisconsin,2018,35,793041
Wisconsin,2018,45,765869
Wisconsin,2018,55,804924
Wisconsin,2018,65,546572
Wisconsin,2018,75,273661
Wisconsin,2018,85,144148
Wisconsin,2019,0,1146958
Wisconsin,2019,15,704932
Wisconsin,2019,25,774188
Wisconsin,2019,35,807081
Wisconsin,2019,45,749189
Wisconsin,2019,55,807423
Wisconsin,2019,65,567249
Wisconsin,2019,75,282182
Wisconsin,2019,85,144573
Wisconsin,2020,0,1150182
Wisconsin,2020,15,703785
Wisconsin,2020,25,764016
Wisconsin,2020,35,818745
Wisconsin,2020,45,737310
Wisconsin,2020,55,805374
Wisconsin,2020,65,590492
Wisconsin,2020,75,289073
Wisconsin,2020,85,145977
Wisconsin,2021,0,1152128
Wisconsin,2021,15,704505
Wisconsin,2021,25,753483
Wisconsin,2021,35,829406
Wisconsin,2021,45,729623
Wisconsin,2021,55,799311
Wisconsin,2021,65,610720
Wisconsin,2021,75,297699
Wisconsin,2021,85,147641
Wisconsin,2022,0,1152805
Wisconsin,2022,15,707018
Wisconsin,2022,25,743577
Wisconsin,2022,35,835375
Wisconsin,2022,45,727430
Wisconsin,2022,55,789121
Wisconsin,2022,65,623040
Wisconsin,2022,75,314819
Wisconsin,2022,85,149432
Wisconsin,2023,0,1152260
Wisconsin,2023,15,710435
Wisconsin,2023,25,734144
Wisconsin,2023,35,836740
Wisconsin,2023,45,731007
Wisconsin,2023,55,775230
Wisconsin,2023,65,636318
Wisconsin,2023,75,331388
Wisconsin,2023,85,151759
Wisconsin,2024,0,1150517
Wisconsin,2024,15,713820
Wisconsin,2024,25,725403
Wisconsin,2024,35,834436
Wisconsin,2024,45,737534
Wisconsin,2024,55,761894
Wisconsin,2024,65,649550
Wisconsin,2024,75,347098
Wisconsin,2024,85,154285
Wyoming,2013,0,97877
Wyoming,2013,15,59735
Wyoming,2013,25,72218
Wyoming,2013,35,61605
Wyoming,2013,45,70749
Wyoming,2013,55,81426
Wyoming,2013,65,46721
Wyoming,2013,75,23850
Wyoming,2013,85,11115
Wyoming,2014,0,97660
Wyoming,2014,15,58848
Wyoming,2014,25,71408
Wyoming,2014,35,62576
Wyoming,2014,45,68452
Wyoming,2014,55,82700
Wyoming,2014,65,49329
Wyoming,2014,75,24293
Wyoming,2014,85,11492
Wyoming,2015,0,97413
Wyoming,2015,15,57884
Wyoming,2015,25,70033
Wyoming,2015,35,63765
Wyoming,2015,45,66537
Wyoming,2015,55,83531
Wyoming,2015,65,52217
Wyoming,2015,75,24793
Wyoming,2015,85,11832
Wyoming,2016,0,97123
Wyoming,2016,15,56961
Wyoming,2016,25,68222
Wyoming,2016,35,65287
Wyoming,2016,45,65009
Wyoming,2016,55,83816
Wyoming,2016,65,55043
Wyoming,2016,75,25452
Wyoming,2016,85,12140
Wyoming,2017,0,96534
Wyoming,2017,15,56453
Wyoming,2017,25,66229
Wyoming,2017,35,67031
Wyoming,2017,45,63552
Wyoming,2017,55,83383
Wyoming,2017,65,57853
Wyoming,2017,75,26379
Wyoming,2017,85,12432
Wyoming,2018,0,95715
Wyoming,2018,15,56207
Wyoming,2018,25,64033
Wyoming,2018,35,69024
Wyoming,2018,45,62303
Wyoming,2018,55,82204
Wyoming,2018,65,60639
Wyoming,2018,75,27575
Wyoming,2018,85,12709
Wyoming,2019,0,94748
Wyoming,2019,15,56173
Wyoming,2019,25,61933
Wyoming,2019,35,70852
Wyoming,2019,45,61244
Wyoming,2019,55,80586
Wyoming,2019,65,63428
Wyoming,2019,75,28833
Wyoming,2019,85,12987
Wyoming,2020,0,93633
Wyoming,2020,15,56436
Wyoming,2020,25,59805
Wyoming,2020,35,72251
Wyoming,2020,45,60785
Wyoming,2020,55,78383
Wyoming,2020,65,66389
Wyoming,2020,75,29915
Wyoming,2020,85,13351
Wyoming,2021,0,92442
Wyoming,2021,15,56735
Wyoming,2021,25,58017
Wyoming,2021,35,73273
Wyoming,2021,45,60841
Wyoming,2021,55,75761
Wyoming,2021,65,69021
Wyoming,2021,75,31116
Wyoming,2021,85,13719
Wyoming,2022,0,91197
Wyoming,2022,15,57004
Wyoming,2022,25,56516
Wyoming,2022,35,73780
Wyoming,2022,45,61372
Wyoming,2022,55,72938
Wyoming,2022,65,70477
Wyoming,2022,75,33328
Wyoming,2022,85,14092
Wyoming,2023,0,89950
Wyoming,2023,15,57198
Wyoming,2023,25,55347
Wyoming,2023,35,73617
Wyoming,2023,45,62123
Wyoming,2023,55,70375
Wyoming,2023,65,71664
Wyoming,2023,75,35509
Wyoming,2023,85,14531
Wyoming,2024,0,88743
Wyoming,2024,15,57212
Wyoming,2024,25,54437
Wyoming,2024,35,72923
Wyoming,2024,45,63121
Wyoming,2024,55,68076
Wyoming,2024,65,72676
Wyoming,2024,75,37577
Wyoming,2024,85,14989
